Day_Time,market_1_price,market_2_price,market_3_price
2018-01-01T00:00:00.0,48.47,52.18,48.6
2018-01-01T00:30:00.0,49.81,51.6,48.6
2018-01-01T01:00:00.0,53.65,55.14,48.6
2018-01-01T01:30:00.0,52.48,55.84,48.6
2018-01-01T02:00:00.0,47.25,49.96,48.6
2018-01-01T02:30:00.0,47.18,52.16,48.6
2018-01-01T03:00:00.0,40.24,47.12,48.6
2018-01-01T03:30:00.0,38.56,42.4,48.6
2018-01-01T04:00:00.0,37.55,38.9,48.6
2018-01-01T04:30:00.0,36.56,41.24,48.6
2018-01-01T05:00:00.0,39.25,42.51,48.6
2018-01-01T05:30:00.0,41.23,46.33,48.6
2018-01-01T06:00:00.0,45.68,52.32,48.6
2018-01-01T06:30:00.0,44.83,48.27,48.6
2018-01-01T07:00:00.0,48.87,53.35,48.6
2018-01-01T07:30:00.0,50.73,50.94,48.6
2018-01-01T08:00:00.0,45.01,47.7,48.6
2018-01-01T08:30:00.0,48.87,48.96,48.6
2018-01-01T09:00:00.0,44.41,45.16,48.6
2018-01-01T09:30:00.0,42.59,44.03,48.6
2018-01-01T10:00:00.0,46.15,47.4,48.6
2018-01-01T10:30:00.0,46.19,41.34,48.6
2018-01-01T11:00:00.0,54.83,51.46,48.6
2018-01-01T11:30:00.0,60.57,59.84,48.6
2018-01-01T12:00:00.0,58.75,60.6,48.6
2018-01-01T12:30:00.0,59.88,55.7,48.6
2018-01-01T13:00:00.0,58.03,54.58,48.6
2018-01-01T13:30:00.0,59.72,57.71,48.6
2018-01-01T14:00:00.0,55.94,52.57,48.6
2018-01-01T14:30:00.0,52.55,59.08,48.6
2018-01-01T15:00:00.0,59.43,69.78,48.6
2018-01-01T15:30:00.0,61.01,69.28,48.6
2018-01-01T16:00:00.0,63.07,74.56,48.6
2018-01-01T16:30:00.0,64.91,71.87,48.6
2018-01-01T17:00:00.0,63.27,72.77,48.6
2018-01-01T17:30:00.0,61.55,70.17,48.6
2018-01-01T18:00:00.0,58.82,64.53,48.6
2018-01-01T18:30:00.0,55.67,62.36,48.6
2018-01-01T19:00:00.0,46.13,53.9,48.6
2018-01-01T19:30:00.0,47.03,53.72,48.6
2018-01-01T20:00:00.0,48.91,59.55,48.6
2018-01-01T20:30:00.0,45.87,56.0,48.6
2018-01-01T21:00:00.0,46.95,51.97,48.6
2018-01-01T21:30:00.0,46.71,53.69,48.6
2018-01-01T22:00:00.0,46.08,52.36,48.6
2018-01-01T22:30:00.0,45.77,52.16,48.6
2018-01-01T23:00:00.0,45.25,47.28,48.6
2018-01-01T23:30:00.0,39.33,41.08,48.6
2018-01-02T00:00:00.0,40.23,46.73,49.6
2018-01-02T00:30:00.0,40.6,44.0,49.6
2018-01-02T01:00:00.0,38.95,45.09,49.6
2018-01-02T01:30:00.0,38.8,40.39,49.6
2018-01-02T02:00:00.0,37.28,43.9,49.6
2018-01-02T02:30:00.0,37.66,41.94,49.6
2018-01-02T03:00:00.0,41.06,42.83,49.6
2018-01-02T03:30:00.0,44.07,50.99,49.6
2018-01-02T04:00:00.0,42.21,45.7,49.6
2018-01-02T04:30:00.0,43.08,43.72,49.6
2018-01-02T05:00:00.0,54.59,58.99,49.6
2018-01-02T05:30:00.0,55.53,62.02,49.6
2018-01-02T06:00:00.0,58.52,58.82,49.6
2018-01-02T06:30:00.0,48.16,53.53,49.6
2018-01-02T07:00:00.0,43.64,45.42,49.6
2018-01-02T07:30:00.0,48.24,50.04,49.6
2018-01-02T08:00:00.0,51.96,52.79,49.6
2018-01-02T08:30:00.0,53.68,54.05,49.6
2018-01-02T09:00:00.0,50.84,50.6,49.6
2018-01-02T09:30:00.0,50.46,47.37,49.6
2018-01-02T10:00:00.0,51.01,51.28,49.6
2018-01-02T10:30:00.0,51.98,49.43,49.6
2018-01-02T11:00:00.0,52.38,51.11,49.6
2018-01-02T11:30:00.0,52.59,48.85,49.6
2018-01-02T12:00:00.0,51.94,47.34,49.6
2018-01-02T12:30:00.0,50.2,49.07,49.6
2018-01-02T13:00:00.0,46.63,45.88,49.6
2018-01-02T13:30:00.0,45.63,47.57,49.6
2018-01-02T14:00:00.0,46.09,41.79,49.6
2018-01-02T14:30:00.0,45.56,47.0,49.6
2018-01-02T15:00:00.0,54.11,59.94,49.6
2018-01-02T15:30:00.0,55.46,64.36,49.6
2018-01-02T16:00:00.0,53.69,60.36,49.6
2018-01-02T16:30:00.0,64.71,69.98,49.6
2018-01-02T17:00:00.0,77.94,89.69,49.6
2018-01-02T17:30:00.0,73.13,82.11,49.6
2018-01-02T18:00:00.0,71.63,81.76,49.6
2018-01-02T18:30:00.0,65.18,76.6,49.6
2018-01-02T19:00:00.0,60.09,65.73,49.6
2018-01-02T19:30:00.0,54.67,65.84,49.6
2018-01-02T20:00:00.0,53.43,61.01,49.6
2018-01-02T20:30:00.0,49.58,57.08,49.6
2018-01-02T21:00:00.0,50.96,53.23,49.6
2018-01-02T21:30:00.0,47.73,47.74,49.6
2018-01-02T22:00:00.0,47.42,52.26,49.6
2018-01-02T22:30:00.0,47.13,51.98,49.6
2018-01-02T23:00:00.0,48.52,53.04,49.6
2018-01-02T23:30:00.0,43.08,46.83,49.6
2018-01-03T00:00:00.0,45.97,47.71,48.2
2018-01-03T00:30:00.0,47.84,54.8,48.2
2018-01-03T01:00:00.0,51.28,54.93,48.2
2018-01-03T01:30:00.0,49.45,52.26,48.2
2018-01-03T02:00:00.0,48.71,52.08,48.2
2018-01-03T02:30:00.0,49.83,50.5,48.2
2018-01-03T03:00:00.0,47.58,52.88,48.2
2018-01-03T03:30:00.0,46.51,52.39,48.2
2018-01-03T04:00:00.0,44.08,45.6,48.2
2018-01-03T04:30:00.0,44.35,50.63,48.2
2018-01-03T05:00:00.0,49.61,49.82,48.2
2018-01-03T05:30:00.0,48.31,49.75,48.2
2018-01-03T06:00:00.0,55.74,59.87,48.2
2018-01-03T06:30:00.0,49.69,50.09,48.2
2018-01-03T07:00:00.0,52.0,53.25,48.2
2018-01-03T07:30:00.0,55.73,62.01,48.2
2018-01-03T08:00:00.0,44.06,44.08,48.2
2018-01-03T08:30:00.0,45.36,45.39,48.2
2018-01-03T09:00:00.0,44.43,40.47,48.2
2018-01-03T09:30:00.0,44.16,40.01,48.2
2018-01-03T10:00:00.0,43.72,40.92,48.2
2018-01-03T10:30:00.0,45.01,42.14,48.2
2018-01-03T11:00:00.0,43.46,40.86,48.2
2018-01-03T11:30:00.0,43.07,44.47,48.2
2018-01-03T12:00:00.0,43.43,42.3,48.2
2018-01-03T12:30:00.0,43.82,42.64,48.2
2018-01-03T13:00:00.0,44.24,45.08,48.2
2018-01-03T13:30:00.0,43.94,40.94,48.2
2018-01-03T14:00:00.0,43.91,45.46,48.2
2018-01-03T14:30:00.0,44.08,44.39,48.2
2018-01-03T15:00:00.0,50.25,56.04,48.2
2018-01-03T15:30:00.0,51.74,61.39,48.2
2018-01-03T16:00:00.0,50.68,58.29,48.2
2018-01-03T16:30:00.0,66.99,75.42,48.2
2018-01-03T17:00:00.0,73.14,78.2,48.2
2018-01-03T17:30:00.0,69.96,78.44,48.2
2018-01-03T18:00:00.0,72.91,78.14,48.2
2018-01-03T18:30:00.0,64.53,70.24,48.2
2018-01-03T19:00:00.0,57.9,64.04,48.2
2018-01-03T19:30:00.0,48.41,54.23,48.2
2018-01-03T20:00:00.0,47.62,53.48,48.2
2018-01-03T20:30:00.0,46.41,54.2,48.2
2018-01-03T21:00:00.0,46.58,48.56,48.2
2018-01-03T21:30:00.0,46.71,52.01,48.2
2018-01-03T22:00:00.0,43.22,48.64,48.2
2018-01-03T22:30:00.0,42.18,45.84,48.2
2018-01-03T23:00:00.0,41.4,46.26,48.2
2018-01-03T23:30:00.0,40.08,44.12,48.2
2018-01-04T00:00:00.0,40.31,41.86,50.4
2018-01-04T00:30:00.0,41.76,45.68,50.4
2018-01-04T01:00:00.0,42.68,48.75,50.4
2018-01-04T01:30:00.0,40.63,43.61,50.4
2018-01-04T02:00:00.0,39.87,42.01,50.4
2018-01-04T02:30:00.0,40.26,46.6,50.4
2018-01-04T03:00:00.0,43.24,47.88,50.4
2018-01-04T03:30:00.0,43.31,50.03,50.4
2018-01-04T04:00:00.0,43.17,43.81,50.4
2018-01-04T04:30:00.0,42.92,42.99,50.4
2018-01-04T05:00:00.0,43.15,48.26,50.4
2018-01-04T05:30:00.0,43.04,48.71,50.4
2018-01-04T06:00:00.0,50.71,54.74,50.4
2018-01-04T06:30:00.0,45.0,51.52,50.4
2018-01-04T07:00:00.0,47.01,48.76,50.4
2018-01-04T07:30:00.0,46.66,49.54,50.4
2018-01-04T08:00:00.0,43.38,43.64,50.4
2018-01-04T08:30:00.0,42.27,37.96,50.4
2018-01-04T09:00:00.0,45.05,41.79,50.4
2018-01-04T09:30:00.0,44.34,44.9,50.4
2018-01-04T10:00:00.0,43.38,42.52,50.4
2018-01-04T10:30:00.0,43.59,39.75,50.4
2018-01-04T11:00:00.0,43.28,38.31,50.4
2018-01-04T11:30:00.0,44.02,42.87,50.4
2018-01-04T12:00:00.0,43.71,42.22,50.4
2018-01-04T12:30:00.0,43.47,44.1,50.4
2018-01-04T13:00:00.0,42.2,41.67,50.4
2018-01-04T13:30:00.0,42.1,42.03,50.4
2018-01-04T14:00:00.0,42.33,39.99,50.4
2018-01-04T14:30:00.0,42.65,46.22,50.4
2018-01-04T15:00:00.0,44.62,50.89,50.4
2018-01-04T15:30:00.0,46.55,51.97,50.4
2018-01-04T16:00:00.0,44.3,53.14,50.4
2018-01-04T16:30:00.0,65.72,74.03,50.4
2018-01-04T17:00:00.0,65.67,75.27,50.4
2018-01-04T17:30:00.0,68.09,78.67,50.4
2018-01-04T18:00:00.0,65.26,73.39,50.4
2018-01-04T18:30:00.0,63.78,72.31,50.4
2018-01-04T19:00:00.0,56.04,63.34,50.4
2018-01-04T19:30:00.0,53.69,58.73,50.4
2018-01-04T20:00:00.0,52.92,59.66,50.4
2018-01-04T20:30:00.0,50.32,56.21,50.4
2018-01-04T21:00:00.0,49.72,55.06,50.4
2018-01-04T21:30:00.0,46.88,50.59,50.4
2018-01-04T22:00:00.0,46.18,50.11,50.4
2018-01-04T22:30:00.0,45.79,49.95,50.4
2018-01-04T23:00:00.0,43.21,45.13,50.4
2018-01-04T23:30:00.0,43.53,46.32,50.4
2018-01-05T00:00:00.0,48.54,53.8,55.0
2018-01-05T00:30:00.0,52.39,58.66,55.0
2018-01-05T01:00:00.0,50.98,51.49,55.0
2018-01-05T01:30:00.0,48.61,51.63,55.0
2018-01-05T02:00:00.0,49.16,52.69,55.0
2018-01-05T02:30:00.0,49.8,53.39,55.0
2018-01-05T03:00:00.0,46.54,49.05,55.0
2018-01-05T03:30:00.0,44.81,50.99,55.0
2018-01-05T04:00:00.0,44.78,45.3,55.0
2018-01-05T04:30:00.0,45.22,51.21,55.0
2018-01-05T05:00:00.0,46.72,52.61,55.0
2018-01-05T05:30:00.0,46.03,52.35,55.0
2018-01-05T06:00:00.0,51.11,56.36,55.0
2018-01-05T06:30:00.0,44.86,50.74,55.0
2018-01-05T07:00:00.0,45.26,46.49,55.0
2018-01-05T07:30:00.0,46.54,49.22,55.0
2018-01-05T08:00:00.0,43.77,47.11,55.0
2018-01-05T08:30:00.0,46.19,42.1,55.0
2018-01-05T09:00:00.0,48.77,49.46,55.0
2018-01-05T09:30:00.0,49.69,46.22,55.0
2018-01-05T10:00:00.0,50.46,47.09,55.0
2018-01-05T10:30:00.0,49.93,50.48,55.0
2018-01-05T11:00:00.0,49.67,46.86,55.0
2018-01-05T11:30:00.0,49.31,44.36,55.0
2018-01-05T12:00:00.0,49.43,44.44,55.0
2018-01-05T12:30:00.0,48.99,47.06,55.0
2018-01-05T13:00:00.0,48.85,50.11,55.0
2018-01-05T13:30:00.0,48.96,49.11,55.0
2018-01-05T14:00:00.0,49.07,49.22,55.0
2018-01-05T14:30:00.0,48.66,50.52,55.0
2018-01-05T15:00:00.0,60.68,69.16,55.0
2018-01-05T15:30:00.0,59.23,67.31,55.0
2018-01-05T16:00:00.0,63.3,69.16,55.0
2018-01-05T16:30:00.0,96.56,104.91,55.0
2018-01-05T17:00:00.0,99.98,107.59,55.0
2018-01-05T17:30:00.0,99.48,110.91,55.0
2018-01-05T18:00:00.0,91.6,101.2,55.0
2018-01-05T18:30:00.0,79.44,88.87,55.0
2018-01-05T19:00:00.0,59.55,70.49,55.0
2018-01-05T19:30:00.0,55.97,61.14,55.0
2018-01-05T20:00:00.0,58.77,69.04,55.0
2018-01-05T20:30:00.0,53.9,63.7,55.0
2018-01-05T21:00:00.0,52.84,52.97,55.0
2018-01-05T21:30:00.0,53.66,55.35,55.0
2018-01-05T22:00:00.0,54.02,54.69,55.0
2018-01-05T22:30:00.0,55.71,58.15,55.0
2018-01-05T23:00:00.0,56.19,57.94,55.0
2018-01-05T23:30:00.0,56.92,57.97,55.0
2018-01-06T00:00:00.0,59.61,61.03,53.0
2018-01-06T00:30:00.0,59.9,65.65,53.0
2018-01-06T01:00:00.0,58.28,58.96,53.0
2018-01-06T01:30:00.0,56.45,61.77,53.0
2018-01-06T02:00:00.0,54.16,55.93,53.0
2018-01-06T02:30:00.0,53.29,60.0,53.0
2018-01-06T03:00:00.0,50.68,54.62,53.0
2018-01-06T03:30:00.0,44.87,48.99,53.0
2018-01-06T04:00:00.0,44.0,48.82,53.0
2018-01-06T04:30:00.0,43.02,47.47,53.0
2018-01-06T05:00:00.0,41.04,45.49,53.0
2018-01-06T05:30:00.0,40.62,41.83,53.0
2018-01-06T06:00:00.0,43.63,45.05,53.0
2018-01-06T06:30:00.0,42.96,46.59,53.0
2018-01-06T07:00:00.0,43.88,46.74,53.0
2018-01-06T07:30:00.0,45.13,50.53,53.0
2018-01-06T08:00:00.0,45.84,46.81,53.0
2018-01-06T08:30:00.0,55.94,53.86,53.0
2018-01-06T09:00:00.0,56.89,58.82,53.0
2018-01-06T09:30:00.0,55.56,54.67,53.0
2018-01-06T10:00:00.0,55.26,56.54,53.0
2018-01-06T10:30:00.0,54.35,56.03,53.0
2018-01-06T11:00:00.0,55.48,52.2,53.0
2018-01-06T11:30:00.0,53.95,50.69,53.0
2018-01-06T12:00:00.0,52.64,49.13,53.0
2018-01-06T12:30:00.0,54.44,54.75,53.0
2018-01-06T13:00:00.0,54.86,53.48,53.0
2018-01-06T13:30:00.0,50.9,51.87,53.0
2018-01-06T14:00:00.0,48.43,45.19,53.0
2018-01-06T14:30:00.0,46.26,50.04,53.0
2018-01-06T15:00:00.0,51.74,57.42,53.0
2018-01-06T15:30:00.0,52.24,61.17,53.0
2018-01-06T16:00:00.0,54.59,60.74,53.0
2018-01-06T16:30:00.0,75.35,83.36,53.0
2018-01-06T17:00:00.0,81.52,91.94,53.0
2018-01-06T17:30:00.0,83.92,91.47,53.0
2018-01-06T18:00:00.0,83.5,92.22,53.0
2018-01-06T18:30:00.0,72.77,78.19,53.0
2018-01-06T19:00:00.0,68.98,78.88,53.0
2018-01-06T19:30:00.0,50.11,60.76,53.0
2018-01-06T20:00:00.0,51.16,59.45,53.0
2018-01-06T20:30:00.0,48.72,58.75,53.0
2018-01-06T21:00:00.0,45.46,46.3,53.0
2018-01-06T21:30:00.0,45.43,49.35,53.0
2018-01-06T22:00:00.0,46.04,52.84,53.0
2018-01-06T22:30:00.0,45.63,48.19,53.0
2018-01-06T23:00:00.0,55.47,59.87,53.0
2018-01-06T23:30:00.0,50.72,55.01,53.0
2018-01-07T00:00:00.0,49.02,53.01,52.2
2018-01-07T00:30:00.0,48.54,54.97,52.2
2018-01-07T01:00:00.0,45.77,51.22,52.2
2018-01-07T01:30:00.0,44.53,49.6,52.2
2018-01-07T02:00:00.0,43.77,49.3,52.2
2018-01-07T02:30:00.0,43.18,48.39,52.2
2018-01-07T03:00:00.0,43.73,45.71,52.2
2018-01-07T03:30:00.0,43.16,49.2,52.2
2018-01-07T04:00:00.0,43.24,46.1,52.2
2018-01-07T04:30:00.0,43.65,50.64,52.2
2018-01-07T05:00:00.0,44.27,46.1,52.2
2018-01-07T05:30:00.0,42.74,47.39,52.2
2018-01-07T06:00:00.0,43.84,48.67,52.2
2018-01-07T06:30:00.0,43.95,44.33,52.2
2018-01-07T07:00:00.0,43.86,45.67,52.2
2018-01-07T07:30:00.0,43.88,47.94,52.2
2018-01-07T08:00:00.0,42.99,48.61,52.2
2018-01-07T08:30:00.0,43.93,39.72,52.2
2018-01-07T09:00:00.0,46.43,41.92,52.2
2018-01-07T09:30:00.0,49.21,48.83,52.2
2018-01-07T10:00:00.0,50.54,47.75,52.2
2018-01-07T10:30:00.0,50.09,49.51,52.2
2018-01-07T11:00:00.0,54.07,52.33,52.2
2018-01-07T11:30:00.0,56.6,55.54,52.2
2018-01-07T12:00:00.0,52.22,51.11,52.2
2018-01-07T12:30:00.0,49.34,48.05,52.2
2018-01-07T13:00:00.0,47.08,47.84,52.2
2018-01-07T13:30:00.0,46.95,43.62,52.2
2018-01-07T14:00:00.0,47.34,44.9,52.2
2018-01-07T14:30:00.0,47.75,54.27,52.2
2018-01-07T15:00:00.0,52.9,64.81,52.2
2018-01-07T15:30:00.0,51.23,58.08,52.2
2018-01-07T16:00:00.0,54.65,65.7,52.2
2018-01-07T16:30:00.0,75.29,86.29,52.2
2018-01-07T17:00:00.0,85.07,90.44,52.2
2018-01-07T17:30:00.0,82.6,93.18,52.2
2018-01-07T18:00:00.0,77.67,86.75,52.2
2018-01-07T18:30:00.0,64.18,75.4,52.2
2018-01-07T19:00:00.0,51.14,56.23,52.2
2018-01-07T19:30:00.0,51.54,61.85,52.2
2018-01-07T20:00:00.0,58.76,69.75,52.2
2018-01-07T20:30:00.0,55.57,65.24,52.2
2018-01-07T21:00:00.0,51.84,53.55,52.2
2018-01-07T21:30:00.0,49.06,54.76,52.2
2018-01-07T22:00:00.0,48.22,50.79,52.2
2018-01-07T22:30:00.0,46.74,48.26,52.2
2018-01-07T23:00:00.0,45.66,51.77,52.2
2018-01-07T23:30:00.0,45.56,50.14,52.2
2018-01-08T00:00:00.0,45.24,50.29,54.4
2018-01-08T00:30:00.0,46.02,48.34,54.4
2018-01-08T01:00:00.0,48.33,51.19,54.4
2018-01-08T01:30:00.0,45.95,49.01,54.4
2018-01-08T02:00:00.0,44.52,46.87,54.4
2018-01-08T02:30:00.0,43.9,49.65,54.4
2018-01-08T03:00:00.0,42.42,43.66,54.4
2018-01-08T03:30:00.0,41.88,46.22,54.4
2018-01-08T04:00:00.0,41.03,46.47,54.4
2018-01-08T04:30:00.0,41.09,41.73,54.4
2018-01-08T05:00:00.0,39.0,41.63,54.4
2018-01-08T05:30:00.0,40.33,44.91,54.4
2018-01-08T06:00:00.0,45.3,48.52,54.4
2018-01-08T06:30:00.0,45.28,45.4,54.4
2018-01-08T07:00:00.0,50.31,54.07,54.4
2018-01-08T07:30:00.0,56.54,61.02,54.4
2018-01-08T08:00:00.0,53.63,58.71,54.4
2018-01-08T08:30:00.0,52.74,54.47,54.4
2018-01-08T09:00:00.0,61.3,61.38,54.4
2018-01-08T09:30:00.0,62.17,58.85,54.4
2018-01-08T10:00:00.0,63.6,65.59,54.4
2018-01-08T10:30:00.0,66.08,61.69,54.4
2018-01-08T11:00:00.0,58.91,54.02,54.4
2018-01-08T11:30:00.0,56.27,57.96,54.4
2018-01-08T12:00:00.0,55.91,54.88,54.4
2018-01-08T12:30:00.0,56.41,52.36,54.4
2018-01-08T13:00:00.0,59.13,60.8,54.4
2018-01-08T13:30:00.0,60.79,61.47,54.4
2018-01-08T14:00:00.0,60.63,56.91,54.4
2018-01-08T14:30:00.0,64.22,70.76,54.4
2018-01-08T15:00:00.0,69.21,76.84,54.4
2018-01-08T15:30:00.0,68.21,75.51,54.4
2018-01-08T16:00:00.0,73.55,83.83,54.4
2018-01-08T16:30:00.0,84.36,93.23,54.4
2018-01-08T17:00:00.0,76.78,83.67,54.4
2018-01-08T17:30:00.0,68.95,78.98,54.4
2018-01-08T18:00:00.0,67.65,72.91,54.4
2018-01-08T18:30:00.0,64.88,76.66,54.4
2018-01-08T19:00:00.0,57.65,63.05,54.4
2018-01-08T19:30:00.0,58.39,69.26,54.4
2018-01-08T20:00:00.0,57.31,68.16,54.4
2018-01-08T20:30:00.0,54.49,64.38,54.4
2018-01-08T21:00:00.0,55.86,57.95,54.4
2018-01-08T21:30:00.0,52.41,57.8,54.4
2018-01-08T22:00:00.0,48.4,52.02,54.4
2018-01-08T22:30:00.0,47.27,53.61,54.4
2018-01-08T23:00:00.0,44.61,47.94,54.4
2018-01-08T23:30:00.0,43.51,46.37,54.4
2018-01-09T00:00:00.0,43.68,48.57,53.8
2018-01-09T00:30:00.0,44.62,45.83,53.8
2018-01-09T01:00:00.0,45.55,47.17,53.8
2018-01-09T01:30:00.0,44.9,50.14,53.8
2018-01-09T02:00:00.0,44.3,46.99,53.8
2018-01-09T02:30:00.0,44.62,45.92,53.8
2018-01-09T03:00:00.0,45.06,50.87,53.8
2018-01-09T03:30:00.0,46.57,49.36,53.8
2018-01-09T04:00:00.0,45.08,50.79,53.8
2018-01-09T04:30:00.0,46.99,48.76,53.8
2018-01-09T05:00:00.0,48.34,52.2,53.8
2018-01-09T05:30:00.0,49.05,49.45,53.8
2018-01-09T06:00:00.0,51.99,53.51,53.8
2018-01-09T06:30:00.0,45.06,48.05,53.8
2018-01-09T07:00:00.0,49.87,52.67,53.8
2018-01-09T07:30:00.0,50.75,51.96,53.8
2018-01-09T08:00:00.0,49.29,54.95,53.8
2018-01-09T08:30:00.0,49.22,46.66,53.8
2018-01-09T09:00:00.0,56.46,52.9,53.8
2018-01-09T09:30:00.0,56.71,56.56,53.8
2018-01-09T10:00:00.0,57.31,52.89,53.8
2018-01-09T10:30:00.0,56.69,53.82,53.8
2018-01-09T11:00:00.0,57.51,58.68,53.8
2018-01-09T11:30:00.0,57.16,56.97,53.8
2018-01-09T12:00:00.0,57.8,53.08,53.8
2018-01-09T12:30:00.0,58.36,56.38,53.8
2018-01-09T13:00:00.0,58.83,57.61,53.8
2018-01-09T13:30:00.0,60.21,58.85,53.8
2018-01-09T14:00:00.0,61.3,57.6,53.8
2018-01-09T14:30:00.0,60.45,66.85,53.8
2018-01-09T15:00:00.0,62.79,71.75,53.8
2018-01-09T15:30:00.0,67.14,76.5,53.8
2018-01-09T16:00:00.0,68.28,76.61,53.8
2018-01-09T16:30:00.0,70.76,80.04,53.8
2018-01-09T17:00:00.0,65.29,73.64,53.8
2018-01-09T17:30:00.0,63.51,69.55,53.8
2018-01-09T18:00:00.0,64.45,70.45,53.8
2018-01-09T18:30:00.0,64.18,72.1,53.8
2018-01-09T19:00:00.0,58.52,69.74,53.8
2018-01-09T19:30:00.0,56.91,63.84,53.8
2018-01-09T20:00:00.0,54.91,63.79,53.8
2018-01-09T20:30:00.0,52.78,58.24,53.8
2018-01-09T21:00:00.0,54.46,57.37,53.8
2018-01-09T21:30:00.0,48.99,55.13,53.8
2018-01-09T22:00:00.0,46.34,48.03,53.8
2018-01-09T22:30:00.0,45.88,49.68,53.8
2018-01-09T23:00:00.0,45.08,46.33,53.8
2018-01-09T23:30:00.0,45.93,48.15,53.8
2018-01-10T00:00:00.0,45.74,49.39,54.4
2018-01-10T00:30:00.0,46.63,52.91,54.4
2018-01-10T01:00:00.0,46.19,48.63,54.4
2018-01-10T01:30:00.0,45.34,51.71,54.4
2018-01-10T02:00:00.0,45.66,52.63,54.4
2018-01-10T02:30:00.0,45.49,52.37,54.4
2018-01-10T03:00:00.0,44.16,50.21,54.4
2018-01-10T03:30:00.0,43.27,47.62,54.4
2018-01-10T04:00:00.0,43.07,43.27,54.4
2018-01-10T04:30:00.0,45.31,50.98,54.4
2018-01-10T05:00:00.0,45.09,51.46,54.4
2018-01-10T05:30:00.0,45.89,51.22,54.4
2018-01-10T06:00:00.0,50.38,56.3,54.4
2018-01-10T06:30:00.0,48.48,51.14,54.4
2018-01-10T07:00:00.0,52.66,57.73,54.4
2018-01-10T07:30:00.0,58.47,61.57,54.4
2018-01-10T08:00:00.0,63.3,65.39,54.4
2018-01-10T08:30:00.0,56.88,52.59,54.4
2018-01-10T09:00:00.0,55.52,50.54,54.4
2018-01-10T09:30:00.0,55.98,57.98,54.4
2018-01-10T10:00:00.0,54.48,54.16,54.4
2018-01-10T10:30:00.0,53.88,52.71,54.4
2018-01-10T11:00:00.0,49.43,47.58,54.4
2018-01-10T11:30:00.0,49.87,46.85,54.4
2018-01-10T12:00:00.0,49.85,49.83,54.4
2018-01-10T12:30:00.0,50.01,46.58,54.4
2018-01-10T13:00:00.0,50.96,49.74,54.4
2018-01-10T13:30:00.0,50.55,45.89,54.4
2018-01-10T14:00:00.0,50.14,47.05,54.4
2018-01-10T14:30:00.0,50.01,53.84,54.4
2018-01-10T15:00:00.0,62.86,74.54,54.4
2018-01-10T15:30:00.0,65.31,73.06,54.4
2018-01-10T16:00:00.0,62.76,71.71,54.4
2018-01-10T16:30:00.0,69.72,77.94,54.4
2018-01-10T17:00:00.0,73.06,79.17,54.4
2018-01-10T17:30:00.0,71.77,80.53,54.4
2018-01-10T18:00:00.0,70.02,80.5,54.4
2018-01-10T18:30:00.0,70.49,79.88,54.4
2018-01-10T19:00:00.0,57.12,67.84,54.4
2018-01-10T19:30:00.0,54.44,65.25,54.4
2018-01-10T20:00:00.0,55.65,67.51,54.4
2018-01-10T20:30:00.0,54.92,66.15,54.4
2018-01-10T21:00:00.0,50.5,51.73,54.4
2018-01-10T21:30:00.0,50.01,54.07,54.4
2018-01-10T22:00:00.0,47.99,51.55,54.4
2018-01-10T22:30:00.0,46.63,51.95,54.4
2018-01-10T23:00:00.0,40.22,41.78,54.4
2018-01-10T23:30:00.0,42.05,47.46,54.4
2018-01-11T00:00:00.0,42.35,43.44,54.8
2018-01-11T00:30:00.0,42.86,43.31,54.8
2018-01-11T01:00:00.0,44.91,51.84,54.8
2018-01-11T01:30:00.0,40.94,45.18,54.8
2018-01-11T02:00:00.0,40.64,42.1,54.8
2018-01-11T02:30:00.0,41.85,47.91,54.8
2018-01-11T03:00:00.0,41.71,42.78,54.8
2018-01-11T03:30:00.0,41.43,47.82,54.8
2018-01-11T04:00:00.0,40.43,41.31,54.8
2018-01-11T04:30:00.0,40.47,44.39,54.8
2018-01-11T05:00:00.0,41.61,42.8,54.8
2018-01-11T05:30:00.0,40.95,44.24,54.8
2018-01-11T06:00:00.0,45.25,50.14,54.8
2018-01-11T06:30:00.0,48.19,52.71,54.8
2018-01-11T07:00:00.0,46.02,48.95,54.8
2018-01-11T07:30:00.0,49.2,55.28,54.8
2018-01-11T08:00:00.0,46.42,50.52,54.8
2018-01-11T08:30:00.0,43.62,39.83,54.8
2018-01-11T09:00:00.0,49.63,45.4,54.8
2018-01-11T09:30:00.0,51.55,52.19,54.8
2018-01-11T10:00:00.0,54.94,51.91,54.8
2018-01-11T10:30:00.0,55.97,52.42,54.8
2018-01-11T11:00:00.0,57.29,57.23,54.8
2018-01-11T11:30:00.0,57.66,54.44,54.8
2018-01-11T12:00:00.0,58.01,55.28,54.8
2018-01-11T12:30:00.0,59.27,56.07,54.8
2018-01-11T13:00:00.0,57.99,58.85,54.8
2018-01-11T13:30:00.0,57.58,55.72,54.8
2018-01-11T14:00:00.0,59.16,59.87,54.8
2018-01-11T14:30:00.0,59.22,65.47,54.8
2018-01-11T15:00:00.0,74.59,80.74,54.8
2018-01-11T15:30:00.0,81.21,91.62,54.8
2018-01-11T16:00:00.0,85.09,94.01,54.8
2018-01-11T16:30:00.0,94.84,102.18,54.8
2018-01-11T17:00:00.0,95.42,102.23,54.8
2018-01-11T17:30:00.0,90.94,96.54,54.8
2018-01-11T18:00:00.0,88.72,96.81,54.8
